,UID,TRUE_EPID,Aspect,Old Value,New Value,ITEM_SENTENCE,Score,Initial Score,Score Change,Added(1) / Updated(0) Aspect,Item link,Product link
10,114831483023,16058005549,features,"Autograph, Serial Numbered, Memorabilia",Memorabilia,"[TITLE_TXT] Bo Jackson autograph Ken Griffey jr auto Frank Thomas pop 1/1 autograph BGS 9.5  [sport] Baseball [player/athlete] Ken Griffey Jr Frank Thomas Bo Jackson, Frank Thomas, Ken Griffey Jr, Bo Jackson [manufacturer] Topps [features] Memorabilia [autographed] Yes",0.00012,0.00014,-3e-05,0,https://matchingdashboard.vip.ebay.com/?itemId=114831483023,https://matchingdashboard.vip.ebay.com/getProduct?epid=16058005549
11,114831483023,16058005549,autographed,Yes,Yes,"[TITLE_TXT] Bo Jackson autograph Ken Griffey jr auto Frank Thomas pop 1/1 autograph BGS 9.5  [sport] Baseball [player/athlete] Ken Griffey Jr Frank Thomas Bo Jackson, Frank Thomas, Ken Griffey Jr, Bo Jackson [manufacturer] Topps [features] Autograph, Serial Numbered, Memorabilia [autographed] Yes",0.00014,0.00014,0.0,0,https://matchingdashboard.vip.ebay.com/?itemId=114831483023,https://matchingdashboard.vip.ebay.com/getProduct?epid=16058005549
12,114831483023,16058005549,TITLE_TXT,None,None,"[TITLE_TXT] 2013 Topps Triple Threads - Autograph Relic Combos #TTARC-JGT Ken Griffey Jr, Frank Thomas, Bo Jackson /36 (AU, MEM) [sport] Baseball [player/athlete] Ken Griffey Jr Frank Thomas Bo Jackson, Frank Thomas, Ken Griffey Jr, Bo Jackson [manufacturer] Topps [features] Autograph, Serial Numbered, Memorabilia [autographed] Yes",5e-05,0.00014,-9e-05,0,https://matchingdashboard.vip.ebay.com/?itemId=114831483023,https://matchingdashboard.vip.ebay.com/getProduct?epid=16058005549
13,115305395186,14055901247,sport,Baseball,Baseball,[TITLE_TXT] 1989 Ken Griffey Jr Purple Hat Upper Deck Baseball Card PSA 6 RARE Holy Grail  [sport] Baseball [player/athlete] Ken Griffey Jr [parallel/variety] Purple [manufacturer] Upper Deck [set] 1989 Upper Deck [season] 1989,6e-05,6e-05,0.0,0,https://matchingdashboard.vip.ebay.com/?itemId=115305395186,https://matchingdashboard.vip.ebay.com/getProduct?epid=14055901247
14,115305395186,14055901247,player/athlete,Ken Griffey Jr,Ken Griffey Jr,[TITLE_TXT] 1989 Ken Griffey Jr Purple Hat Upper Deck Baseball Card PSA 6 RARE Holy Grail  [sport] Baseball [player/athlete] Ken Griffey Jr [parallel/variety] Purple [manufacturer] Upper Deck [set] 1989 Upper Deck [season] 1989,6e-05,6e-05,0.0,0,https://matchingdashboard.vip.ebay.com/?itemId=115305395186,https://matchingdashboard.vip.ebay.com/getProduct?epid=14055901247
15,115305395186,14055901247,manufacturer,Upper Deck,Upper Deck,[TITLE_TXT] 1989 Ken Griffey Jr Purple Hat Upper Deck Baseball Card PSA 6 RARE Holy Grail  [sport] Baseball [player/athlete] Ken Griffey Jr [parallel/variety] Purple [manufacturer] Upper Deck [set] 1989 Upper Deck [season] 1989,6e-05,6e-05,0.0,0,https://matchingdashboard.vip.ebay.com/?itemId=115305395186,https://matchingdashboard.vip.ebay.com/getProduct?epid=14055901247
16,115305395186,14055901247,set,1989 Upper Deck,1989 Upper Deck,[TITLE_TXT] 1989 Ken Griffey Jr Purple Hat Upper Deck Baseball Card PSA 6 RARE Holy Grail  [sport] Baseball [player/athlete] Ken Griffey Jr [parallel/variety] Purple [manufacturer] Upper Deck [set] 1989 Upper Deck [season] 1989,6e-05,6e-05,0.0,0,https://matchingdashboard.vip.ebay.com/?itemId=115305395186,https://matchingdashboard.vip.ebay.com/getProduct?epid=14055901247
17,115305395186,14055901247,card_number,None,1,[TITLE_TXT] 1989 Ken Griffey Jr Purple Hat Upper Deck Baseball Card PSA 6 RARE Holy Grail  [sport] Baseball [player/athlete] Ken Griffey Jr [parallel/variety] Purple [manufacturer] Upper Deck [set] 1989 Upper Deck [card_number] 1 [season] 1989,6e-05,6e-05,0.0,1,https://matchingdashboard.vip.ebay.com/?itemId=115305395186,https://matchingdashboard.vip.ebay.com/getProduct?epid=14055901247
18,115305395186,14055901247,season,1989,1989,[TITLE_TXT] 1989 Ken Griffey Jr Purple Hat Upper Deck Baseball Card PSA 6 RARE Holy Grail  [sport] Baseball [player/athlete] Ken Griffey Jr [parallel/variety] Purple [manufacturer] Upper Deck [set] 1989 Upper Deck [season] 1989,6e-05,6e-05,0.0,0,https://matchingdashboard.vip.ebay.com/?itemId=115305395186,https://matchingdashboard.vip.ebay.com/getProduct?epid=14055901247
19,115305395186,14055901247,team,None,Seattle Mariners,[TITLE_TXT] 1989 Ken Griffey Jr Purple Hat Upper Deck Baseball Card PSA 6 RARE Holy Grail  [sport] Baseball [player/athlete] Ken Griffey Jr [parallel/variety] Purple [manufacturer] Upper Deck [set] 1989 Upper Deck [season] 1989 [team] Seattle Mariners,6e-05,6e-05,0.0,1,https://matchingdashboard.vip.ebay.com/?itemId=115305395186,https://matchingdashboard.vip.ebay.com/getProduct?epid=14055901247
20,115305395186,14055901247,league,None,Major League Baseball (MLB),[TITLE_TXT] 1989 Ken Griffey Jr Purple Hat Upper Deck Baseball Card PSA 6 RARE Holy Grail  [sport] Baseball [player/athlete] Ken Griffey Jr [parallel/variety] Purple [manufacturer] Upper Deck [set] 1989 Upper Deck [season] 1989 [league] Major League Baseball (MLB),6e-05,6e-05,0.0,1,https://matchingdashboard.vip.ebay.com/?itemId=115305395186,https://matchingdashboard.vip.ebay.com/getProduct?epid=14055901247
21,115305395186,14055901247,features,None,Rookie,[TITLE_TXT] 1989 Ken Griffey Jr Purple Hat Upper Deck Baseball Card PSA 6 RARE Holy Grail  [sport] Baseball [player/athlete] Ken Griffey Jr [parallel/variety] Purple [manufacturer] Upper Deck [set] 1989 Upper Deck [season] 1989 [features] Rookie,6e-05,6e-05,0.0,1,https://matchingdashboard.vip.ebay.com/?itemId=115305395186,https://matchingdashboard.vip.ebay.com/getProduct?epid=14055901247
22,115305395186,14055901247,TITLE_TXT,None,None,[TITLE_TXT] 1989 Upper Deck - #1 Ken Griffey Jr (RC) [sport] Baseball [player/athlete] Ken Griffey Jr [parallel/variety] Purple [manufacturer] Upper Deck [set] 1989 Upper Deck [season] 1989,6e-05,6e-05,-0.0,0,https://matchingdashboard.vip.ebay.com/?itemId=115305395186,https://matchingdashboard.vip.ebay.com/getProduct?epid=14055901247
23,115349905645,27055914105,sport,Baseball,Baseball,[TITLE_TXT] Brennen Davis 2021 Panini Spectra Majestic Jersey Patch 1/1 One of One Cubs [sport] Baseball [player/athlete] See Title and Pictures [parallel/variety] Patch [manufacturer] See TITLE AND Pictures [set] 2021 Panini Spectra [season] 2021 [features] One of One,5e-05,5e-05,0.0,0,https://matchingdashboard.vip.ebay.com/?itemId=115349905645,https://matchingdashboard.vip.ebay.com/getProduct?epid=27055914105
24,115349905645,27055914105,player/athlete,See Title and Pictures,Brennen Davis,[TITLE_TXT] Brennen Davis 2021 Panini Spectra Majestic Jersey Patch 1/1 One of One Cubs [sport] Baseball [player/athlete] Brennen Davis [parallel/variety] Patch [manufacturer] See TITLE AND Pictures [set] 2021 Panini Spectra [season] 2021 [features] One of One,5e-05,5e-05,0.0,0,https://matchingdashboard.vip.ebay.com/?itemId=115349905645,https://matchingdashboard.vip.ebay.com/getProduct?epid=27055914105
25,115349905645,27055914105,parallel/variety,Patch,Nebula Prizm,[TITLE_TXT] Brennen Davis 2021 Panini Spectra Majestic Jersey Patch 1/1 One of One Cubs [sport] Baseball [player/athlete] See Title and Pictures [parallel/variety] Nebula Prizm [manufacturer] See TITLE AND Pictures [set] 2021 Panini Spectra [season] 2021 [features] One of One,5e-05,5e-05,-0.0,0,https://matchingdashboard.vip.ebay.com/?itemId=115349905645,https://matchingdashboard.vip.ebay.com/getProduct?epid=27055914105
26,115349905645,27055914105,manufacturer,See TITLE AND Pictures,Panini,[TITLE_TXT] Brennen Davis 2021 Panini Spectra Majestic Jersey Patch 1/1 One of One Cubs [sport] Baseball [player/athlete] See Title and Pictures [parallel/variety] Patch [manufacturer] Panini [set] 2021 Panini Spectra [season] 2021 [features] One of One,5e-05,5e-05,-0.0,0,https://matchingdashboard.vip.ebay.com/?itemId=115349905645,https://matchingdashboard.vip.ebay.com/getProduct?epid=27055914105
27,115349905645,27055914105,set,2021 Panini Spectra,2021 Panini Spectra,[TITLE_TXT] Brennen Davis 2021 Panini Spectra Majestic Jersey Patch 1/1 One of One Cubs [sport] Baseball [player/athlete] See Title and Pictures [parallel/variety] Patch [manufacturer] See TITLE AND Pictures [set] 2021 Panini Spectra [season] 2021 [features] One of One,5e-05,5e-05,0.0,0,https://matchingdashboard.vip.ebay.com/?itemId=115349905645,https://matchingdashboard.vip.ebay.com/getProduct?epid=27055914105
28,115349905645,27055914105,card_number,None,NE-BD,[TITLE_TXT] Brennen Davis 2021 Panini Spectra Majestic Jersey Patch 1/1 One of One Cubs [sport] Baseball [player/athlete] See Title and Pictures [parallel/variety] Patch [manufacturer] See TITLE AND Pictures [set] 2021 Panini Spectra [card_number] NE-BD [season] 2021 [features] One of One,5e-05,5e-05,-0.0,1,https://matchingdashboard.vip.ebay.com/?itemId=115349905645,https://matchingdashboard.vip.ebay.com/getProduct?epid=27055914105
29,115349905645,27055914105,print_run,None,1,[TITLE_TXT] Brennen Davis 2021 Panini Spectra Majestic Jersey Patch 1/1 One of One Cubs [sport] Baseball [player/athlete] See Title and Pictures [parallel/variety] Patch [manufacturer] See TITLE AND Pictures [set] 2021 Panini Spectra [print_run] 1 [season] 2021 [features] One of One,5e-05,5e-05,-0.0,1,https://matchingdashboard.vip.ebay.com/?itemId=115349905645,https://matchingdashboard.vip.ebay.com/getProduct?epid=27055914105
30,115349905645,27055914105,season,2021,2021,[TITLE_TXT] Brennen Davis 2021 Panini Spectra Majestic Jersey Patch 1/1 One of One Cubs [sport] Baseball [player/athlete] See Title and Pictures [parallel/variety] Patch [manufacturer] See TITLE AND Pictures [set] 2021 Panini Spectra [season] 2021 [features] One of One,5e-05,5e-05,0.0,0,https://matchingdashboard.vip.ebay.com/?itemId=115349905645,https://matchingdashboard.vip.ebay.com/getProduct?epid=27055914105
31,115349905645,27055914105,team,None,Chicago Cubs,[TITLE_TXT] Brennen Davis 2021 Panini Spectra Majestic Jersey Patch 1/1 One of One Cubs [sport] Baseball [player/athlete] See Title and Pictures [parallel/variety] Patch [manufacturer] See TITLE AND Pictures [set] 2021 Panini Spectra [season] 2021 [team] Chicago Cubs [features] One of One,5e-05,5e-05,-0.0,1,https://matchingdashboard.vip.ebay.com/?itemId=115349905645,https://matchingdashboard.vip.ebay.com/getProduct?epid=27055914105
32,115349905645,27055914105,league,None,Major League Baseball (MLB),[TITLE_TXT] Brennen Davis 2021 Panini Spectra Majestic Jersey Patch 1/1 One of One Cubs [sport] Baseball [player/athlete] See Title and Pictures [parallel/variety] Patch [manufacturer] See TITLE AND Pictures [set] 2021 Panini Spectra [season] 2021 [league] Major League Baseball (MLB) [features] One of One,5e-05,5e-05,-0.0,1,https://matchingdashboard.vip.ebay.com/?itemId=115349905645,https://matchingdashboard.vip.ebay.com/getProduct?epid=27055914105
33,115349905645,27055914105,insert_set,None,Next Era Materials,[TITLE_TXT] Brennen Davis 2021 Panini Spectra Majestic Jersey Patch 1/1 One of One Cubs [sport] Baseball [player/athlete] See Title and Pictures [parallel/variety] Patch [manufacturer] See TITLE AND Pictures [set] 2021 Panini Spectra [season] 2021 [insert_set] Next Era Materials [features] One of One,5e-05,5e-05,-0.0,1,https://matchingdashboard.vip.ebay.com/?itemId=115349905645,https://matchingdashboard.vip.ebay.com/getProduct?epid=27055914105
34,115349905645,27055914105,features,One of One,Memorabilia,[TITLE_TXT] Brennen Davis 2021 Panini Spectra Majestic Jersey Patch 1/1 One of One Cubs [sport] Baseball [player/athlete] See Title and Pictures [parallel/variety] Patch [manufacturer] See TITLE AND Pictures [set] 2021 Panini Spectra [season] 2021 [features] Memorabilia,5e-05,5e-05,-0.0,0,https://matchingdashboard.vip.ebay.com/?itemId=115349905645,https://matchingdashboard.vip.ebay.com/getProduct?epid=27055914105
35,115349905645,27055914105,TITLE_TXT,None,None,"[TITLE_TXT] 2021 Panini Spectra - Next Era Materials Nebula Prizm #NE-BD Brennen Davis /1 (MEM, RC) [sport] Baseball [player/athlete] See Title and Pictures [parallel/variety] Patch [manufacturer] See TITLE AND Pictures [set] 2021 Panini Spectra [season] 2021 [features] One of One",6e-05,5e-05,1e-05,0,https://matchingdashboard.vip.ebay.com/?itemId=115349905645,https://matchingdashboard.vip.ebay.com/getProduct?epid=27055914105
36,115996913176,8064165534,sport,Basketball,Basketball,[TITLE_TXT] 2023-24 NBA Hoops - GOLD FOIL Now Playing #26 Victor Wembanyama RC Spurs [sport] Basketball [player/athlete] Victor Wembanyama [parallel/variety] Foil [manufacturer] Panini [set] 2023-24 Nba Hoops [card_number] 1 [season] 2023-24 [team] San Antonio Spurs [league] National Basketball Association (NBA) [features] Rookie [autographed] No [year_manufactured] 2023,5e-05,5e-05,0.0,0,https://matchingdashboard.vip.ebay.com/?itemId=115996913176,https://matchingdashboard.vip.ebay.com/getProduct?epid=8064165534
37,115996913176,8064165534,player/athlete,Victor Wembanyama,Victor Wembanyama,[TITLE_TXT] 2023-24 NBA Hoops - GOLD FOIL Now Playing #26 Victor Wembanyama RC Spurs [sport] Basketball [player/athlete] Victor Wembanyama [parallel/variety] Foil [manufacturer] Panini [set] 2023-24 Nba Hoops [card_number] 1 [season] 2023-24 [team] San Antonio Spurs [league] National Basketball Association (NBA) [features] Rookie [autographed] No [year_manufactured] 2023,5e-05,5e-05,0.0,0,https://matchingdashboard.vip.ebay.com/?itemId=115996913176,https://matchingdashboard.vip.ebay.com/getProduct?epid=8064165534
38,115996913176,8064165534,parallel/variety,Foil,Holo,[TITLE_TXT] 2023-24 NBA Hoops - GOLD FOIL Now Playing #26 Victor Wembanyama RC Spurs [sport] Basketball [player/athlete] Victor Wembanyama [parallel/variety] Holo [manufacturer] Panini [set] 2023-24 Nba Hoops [card_number] 1 [season] 2023-24 [team] San Antonio Spurs [league] National Basketball Association (NBA) [features] Rookie [autographed] No [year_manufactured] 2023,5e-05,5e-05,-0.0,0,https://matchingdashboard.vip.ebay.com/?itemId=115996913176,https://matchingdashboard.vip.ebay.com/getProduct?epid=8064165534
39,115996913176,8064165534,manufacturer,Panini,Panini,[TITLE_TXT] 2023-24 NBA Hoops - GOLD FOIL Now Playing #26 Victor Wembanyama RC Spurs [sport] Basketball [player/athlete] Victor Wembanyama [parallel/variety] Foil [manufacturer] Panini [set] 2023-24 Nba Hoops [card_number] 1 [season] 2023-24 [team] San Antonio Spurs [league] National Basketball Association (NBA) [features] Rookie [autographed] No [year_manufactured] 2023,5e-05,5e-05,0.0,0,https://matchingdashboard.vip.ebay.com/?itemId=115996913176,https://matchingdashboard.vip.ebay.com/getProduct?epid=8064165534
40,115996913176,8064165534,set,2023-24 Nba Hoops,2023-24 Panini NBA Hoops,[TITLE_TXT] 2023-24 NBA Hoops - GOLD FOIL Now Playing #26 Victor Wembanyama RC Spurs [sport] Basketball [player/athlete] Victor Wembanyama [parallel/variety] Foil [manufacturer] Panini [set] 2023-24 Panini NBA Hoops [card_number] 1 [season] 2023-24 [team] San Antonio Spurs [league] National Basketball Association (NBA) [features] Rookie [autographed] No [year_manufactured] 2023,5e-05,5e-05,0.0,0,https://matchingdashboard.vip.ebay.com/?itemId=115996913176,https://matchingdashboard.vip.ebay.com/getProduct?epid=8064165534
41,115996913176,8064165534,card_number,1,26,[TITLE_TXT] 2023-24 NBA Hoops - GOLD FOIL Now Playing #26 Victor Wembanyama RC Spurs [sport] Basketball [player/athlete] Victor Wembanyama [parallel/variety] Foil [manufacturer] Panini [set] 2023-24 Nba Hoops [card_number] 26 [season] 2023-24 [team] San Antonio Spurs [league] National Basketball Association (NBA) [features] Rookie [autographed] No [year_manufactured] 2023,5e-05,5e-05,0.0,0,https://matchingdashboard.vip.ebay.com/?itemId=115996913176,https://matchingdashboard.vip.ebay.com/getProduct?epid=8064165534
42,115996913176,8064165534,season,2023-24,2023-24,[TITLE_TXT] 2023-24 NBA Hoops - GOLD FOIL Now Playing #26 Victor Wembanyama RC Spurs [sport] Basketball [player/athlete] Victor Wembanyama [parallel/variety] Foil [manufacturer] Panini [set] 2023-24 Nba Hoops [card_number] 1 [season] 2023-24 [team] San Antonio Spurs [league] National Basketball Association (NBA) [features] Rookie [autographed] No [year_manufactured] 2023,5e-05,5e-05,0.0,0,https://matchingdashboard.vip.ebay.com/?itemId=115996913176,https://matchingdashboard.vip.ebay.com/getProduct?epid=8064165534
43,115996913176,8064165534,team,San Antonio Spurs,San Antonio Spurs,[TITLE_TXT] 2023-24 NBA Hoops - GOLD FOIL Now Playing #26 Victor Wembanyama RC Spurs [sport] Basketball [player/athlete] Victor Wembanyama [parallel/variety] Foil [manufacturer] Panini [set] 2023-24 Nba Hoops [card_number] 1 [season] 2023-24 [team] San Antonio Spurs [league] National Basketball Association (NBA) [features] Rookie [autographed] No [year_manufactured] 2023,5e-05,5e-05,0.0,0,https://matchingdashboard.vip.ebay.com/?itemId=115996913176,https://matchingdashboard.vip.ebay.com/getProduct?epid=8064165534
44,115996913176,8064165534,league,National Basketball Association (NBA),National Basketball Association (NBA),[TITLE_TXT] 2023-24 NBA Hoops - GOLD FOIL Now Playing #26 Victor Wembanyama RC Spurs [sport] Basketball [player/athlete] Victor Wembanyama [parallel/variety] Foil [manufacturer] Panini [set] 2023-24 Nba Hoops [card_number] 1 [season] 2023-24 [team] San Antonio Spurs [league] National Basketball Association (NBA) [features] Rookie [autographed] No [year_manufactured] 2023,5e-05,5e-05,0.0,0,https://matchingdashboard.vip.ebay.com/?itemId=115996913176,https://matchingdashboard.vip.ebay.com/getProduct?epid=8064165534
45,115996913176,8064165534,insert_set,None,Now Playing,[TITLE_TXT] 2023-24 NBA Hoops - GOLD FOIL Now Playing #26 Victor Wembanyama RC Spurs [sport] Basketball [player/athlete] Victor Wembanyama [parallel/variety] Foil [manufacturer] Panini [set] 2023-24 Nba Hoops [card_number] 1 [season] 2023-24 [team] San Antonio Spurs [league] National Basketball Association (NBA) [insert_set] Now Playing [features] Rookie [autographed] No [year_manufactured] 2023,5e-05,5e-05,0.0,1,https://matchingdashboard.vip.ebay.com/?itemId=115996913176,https://matchingdashboard.vip.ebay.com/getProduct?epid=8064165534
46,115996913176,8064165534,features,Rookie,Rookie,[TITLE_TXT] 2023-24 NBA Hoops - GOLD FOIL Now Playing #26 Victor Wembanyama RC Spurs [sport] Basketball [player/athlete] Victor Wembanyama [parallel/variety] Foil [manufacturer] Panini [set] 2023-24 Nba Hoops [card_number] 1 [season] 2023-24 [team] San Antonio Spurs [league] National Basketball Association (NBA) [features] Rookie [autographed] No [year_manufactured] 2023,5e-05,5e-05,0.0,0,https://matchingdashboard.vip.ebay.com/?itemId=115996913176,https://matchingdashboard.vip.ebay.com/getProduct?epid=8064165534
47,115996913176,8064165534,TITLE_TXT,None,None,[TITLE_TXT] 2023-24 Panini NBA Hoops - Now Playing Holo #26 Victor Wembanyama (RC) [sport] Basketball [player/athlete] Victor Wembanyama [parallel/variety] Foil [manufacturer] Panini [set] 2023-24 Nba Hoops [card_number] 1 [season] 2023-24 [team] San Antonio Spurs [league] National Basketball Association (NBA) [features] Rookie [autographed] No [year_manufactured] 2023,6e-05,5e-05,0.0,0,https://matchingdashboard.vip.ebay.com/?itemId=115996913176,https://matchingdashboard.vip.ebay.com/getProduct?epid=8064165534
48,116193358345,6066279751,sport,Football,Football,[TITLE_TXT] 2023 Panini Spectra Hendon Hooker Psychedelic Rookie 5/5 PSA 10 Lions [sport] Football [player/athlete] Hendon Hooker [manufacturer] Panini [set] 2023 Panini Spectra [season] 2023 [features] Rookie,5e-05,5e-05,0.0,0,https://matchingdashboard.vip.ebay.com/?itemId=116193358345,https://matchingdashboard.vip.ebay.com/getProduct?epid=6066279751
49,116193358345,6066279751,player/athlete,Hendon Hooker,Hendon Hooker,[TITLE_TXT] 2023 Panini Spectra Hendon Hooker Psychedelic Rookie 5/5 PSA 10 Lions [sport] Football [player/athlete] Hendon Hooker [manufacturer] Panini [set] 2023 Panini Spectra [season] 2023 [features] Rookie,5e-05,5e-05,0.0,0,https://matchingdashboard.vip.ebay.com/?itemId=116193358345,https://matchingdashboard.vip.ebay.com/getProduct?epid=6066279751
50,116193358345,6066279751,parallel/variety,None,Psychedelic Prizm,[TITLE_TXT] 2023 Panini Spectra Hendon Hooker Psychedelic Rookie 5/5 PSA 10 Lions [sport] Football [player/athlete] Hendon Hooker [parallel/variety] Psychedelic Prizm [manufacturer] Panini [set] 2023 Panini Spectra [season] 2023 [features] Rookie,5e-05,5e-05,-0.0,1,https://matchingdashboard.vip.ebay.com/?itemId=116193358345,https://matchingdashboard.vip.ebay.com/getProduct?epid=6066279751
51,116193358345,6066279751,manufacturer,Panini,Panini,[TITLE_TXT] 2023 Panini Spectra Hendon Hooker Psychedelic Rookie 5/5 PSA 10 Lions [sport] Football [player/athlete] Hendon Hooker [manufacturer] Panini [set] 2023 Panini Spectra [season] 2023 [features] Rookie,5e-05,5e-05,0.0,0,https://matchingdashboard.vip.ebay.com/?itemId=116193358345,https://matchingdashboard.vip.ebay.com/getProduct?epid=6066279751
52,116193358345,6066279751,set,2023 Panini Spectra,2023 Panini Spectra,[TITLE_TXT] 2023 Panini Spectra Hendon Hooker Psychedelic Rookie 5/5 PSA 10 Lions [sport] Football [player/athlete] Hendon Hooker [manufacturer] Panini [set] 2023 Panini Spectra [season] 2023 [features] Rookie,5e-05,5e-05,0.0,0,https://matchingdashboard.vip.ebay.com/?itemId=116193358345,https://matchingdashboard.vip.ebay.com/getProduct?epid=6066279751
